id_gta_origem_outro_estado,dt_emissao_gta,id_produtor_origem,id_produtor_destino,id_tipo_finalidade_gta,municipio_origem,estado_origem,municipio_destino,estado_destino,qt_animais,distancia_km,data_seconds,repeticao_origem,flag_binaria,qt_animais_norm,data_seconds_norm,distancia_km_norm,cluster,tsne-3d-1,tsne-3d-2,tsne-3d-3
420,2012-04-11,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,29,809.0,1334102400,1,1,0.2828282828282828,0.007936507936506132,0.9579288025889969,0,7.058819,-32.34588,-20.875582
420,2012-04-11,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,31,809.0,1334102400,1,1,0.30303030303030304,0.007936507936506132,0.9579288025889969,0,15.245816,-30.21718,-15.978183
421,2012-04-11,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,30,809.0,1334102400,1,1,0.29292929292929293,0.007936507936506132,0.9579288025889969,0,16.606127,-32.58648,-25.176435
421,2012-04-11,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,30,809.0,1334102400,1,1,0.29292929292929293,0.007936507936506132,0.9579288025889969,0,16.606127,-32.58648,-25.176435
561,2012-04-19,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,60,809.0,1334793600,1,1,0.595959595959596,0.039682539682537765,0.9579288025889969,0,50.903774,-13.706732,-3.3061204
574,2012-04-23,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1335139200,1,1,0.6464646464646465,0.055555555555557135,0.7734627831715208,0,3.0894794,24.248835,41.1008
578,2012-04-23,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1335139200,1,1,0.6464646464646465,0.055555555555557135,0.7734627831715208,0,-6.226113,19.650753,43.51747
588,2012-04-24,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1335225600,1,1,0.6464646464646465,0.0595238095238102,0.7734627831715208,0,-4.9543724,28.090689,38.05012
591,2012-04-24,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1335225600,1,1,0.6464646464646465,0.0595238095238102,0.7734627831715208,0,-13.249983,23.78539,36.839058
598,2012-04-25,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1335312000,1,1,0.6464646464646465,0.06349206349206327,0.7734627831715208,0,-2.3275568,18.935848,34.325356
603,2012-04-27,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1335484800,1,1,0.6464646464646465,0.0714285714285694,0.44983818770226547,0,19.822989,-29.198467,11.740768
622,2012-04-27,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,90,652.0,1335484800,1,1,0.8989898989898991,0.0714285714285694,0.44983818770226547,0,-6.7248425,-55.35628,7.175394
632,2012-05-03,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,65,822.0,1336003200,1,1,0.6464646464646465,0.0952380952380949,1.0,0,52.752163,-3.324572,6.5949597
736,2012-05-02,350,302334,2,SÃO LUÍS DE MONTES BELOS,GO,GUARDA-MOR,MG,70,586.0,1335916800,1,1,0.6969696969696971,0.09126984126984183,0.2362459546925566,0,18.147575,-46.223797,23.058395
746,2012-05-02,350,302334,2,SÃO LUÍS DE MONTES BELOS,GO,GUARDA-MOR,MG,70,586.0,1335916800,1,1,0.6969696969696971,0.09126984126984183,0.2362459546925566,0,18.147575,-46.223797,23.058395
751,2012-05-08,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,68,822.0,1336435200,1,1,0.6767676767676769,0.11507936507936734,1.0,0,52.27821,6.8259015,7.158434
753,2012-05-04,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,65,822.0,1336089600,1,1,0.6464646464646465,0.09920634920634797,1.0,0,42.17804,1.6536982,-4.423588
754,2012-05-03,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,65,822.0,1336003200,1,1,0.6464646464646465,0.0952380952380949,1.0,0,44.478695,-4.2220545,3.298307
757,2012-05-04,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,70,822.0,1336089600,1,1,0.6969696969696971,0.09920634920634797,1.0,0,44.32806,4.5664034,14.151392
760,2012-05-04,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,70,822.0,1336089600,1,1,0.6969696969696971,0.09920634920634797,1.0,0,44.32806,4.5664034,14.151392
1251,2012-05-04,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,70,822.0,1336089600,1,1,0.6969696969696971,0.09920634920634797,1.0,0,44.32806,4.5664034,14.151392
1255,2012-05-04,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,70,822.0,1336089600,1,1,0.6969696969696971,0.09920634920634797,1.0,0,44.32806,4.5664034,14.151392
1259,2012-05-04,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,57,809.0,1336089600,1,1,0.5656565656565657,0.09920634920634797,0.9579288025889969,0,48.555653,-6.5367785,-12.077498
1259,2012-05-04,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,40,809.0,1336089600,1,1,0.393939393939394,0.09920634920634797,0.9579288025889969,0,28.847961,-16.26378,-23.110115
1261,2012-05-10,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1336608000,1,1,0.6464646464646465,0.12301587301587347,0.44983818770226547,0,11.187064,-35.54874,4.106259
1276,2012-05-09,626,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,3,809.0,1336521600,1,1,0.0202020202020202,0.1190476190476204,0.9579288025889969,0,7.6511445,-6.8233867,-40.394455
1276,2012-05-09,626,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,3,809.0,1336521600,1,1,0.0202020202020202,0.1190476190476204,0.9579288025889969,0,1.2710545,-3.4547086,-44.4144
1276,2012-05-09,626,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,86,809.0,1336521600,1,1,0.8585858585858587,0.1190476190476204,0.9579288025889969,0,38.267483,9.50849,28.600306
1283,2012-05-08,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,68,822.0,1336435200,1,1,0.6767676767676769,0.11507936507936734,1.0,0,42.581505,9.737043,4.147725
1290,2012-05-08,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,68,822.0,1336435200,1,1,0.6767676767676769,0.11507936507936734,1.0,0,42.581505,9.737043,4.147725
1295,2012-05-02,350,302334,2,JAUPACI,GO,GUARDA-MOR,MG,72,674.0,1335916800,1,1,0.7171717171717172,0.09126984126984183,0.5210355987055015,0,5.397199,-49.50245,0.47532955
1303,2012-05-03,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,65,822.0,1336003200,1,1,0.6464646464646465,0.0952380952380949,1.0,0,36.379517,-0.52080923,2.5540257
1315,2012-05-10,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1336608000,1,1,0.6464646464646465,0.12301587301587347,0.44983818770226547,0,11.187064,-35.54874,4.106259
1320,2012-05-10,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1336608000,1,1,0.6464646464646465,0.12301587301587347,0.44983818770226547,0,11.187064,-35.54874,4.106259
1332,2012-05-16,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,72,652.0,1337126400,1,1,0.7171717171717172,0.14682539682539897,0.44983818770226547,0,2.160336,-44.38413,12.819611
1340,2012-05-16,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,72,652.0,1337126400,1,1,0.7171717171717172,0.14682539682539897,0.44983818770226547,0,2.160336,-44.38413,12.819611
1341,2012-05-16,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,72,652.0,1337126400,1,1,0.7171717171717172,0.14682539682539897,0.44983818770226547,0,2.160336,-44.38413,12.819611
1342,2012-05-18,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,72,652.0,1337299200,1,1,0.7171717171717172,0.1547619047619051,0.44983818770226547,0,-4.032213,-40.123108,7.779868
1344,2012-05-18,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,72,652.0,1337299200,1,1,0.7171717171717172,0.1547619047619051,0.44983818770226547,0,-4.032213,-40.123108,7.779868
1345,2012-05-14,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1336953600,1,1,0.6464646464646465,0.13888888888888573,0.7734627831715208,0,-7.4313455,26.729681,25.149645
2464,2012-06-05,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1338854400,1,1,0.6464646464646465,0.2261904761904745,0.44983818770226547,0,-3.5396714,-30.553722,31.84535
2465,2012-06-05,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1338854400,1,1,0.6464646464646465,0.2261904761904745,0.44983818770226547,0,-3.5396714,-30.553722,31.84535
2476,2012-06-14,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1339632000,1,1,0.6464646464646465,0.2619047619047592,0.7734627831715208,0,13.789663,-2.4817019,26.471033
2480,2012-06-14,626,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,65,809.0,1339632000,1,1,0.6464646464646465,0.2619047619047592,0.9579288025889969,0,45.289185,19.073618,-1.9489601
48,2012-04-19,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1334793600,1,1,0.6464646464646465,0.039682539682537765,0.7734627831715208,0,3.465552,15.817109,42.45635
50,2012-04-19,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1334793600,1,1,0.6464646464646465,0.039682539682537765,0.7734627831715208,0,-3.233145,27.666515,47.896496
52,2012-04-17,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1334620800,1,1,0.6464646464646465,0.03174603174603163,0.7734627831715208,0,-12.273618,27.05487,46.11246
57,2012-04-17,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,21,809.0,1334620800,1,1,0.20202020202020202,0.03174603174603163,0.9579288025889969,0,-0.5402184,-16.814644,-33.545147
57,2012-04-17,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,42,809.0,1334620800,1,1,0.41414141414141414,0.03174603174603163,0.9579288025889969,0,31.843779,-24.908953,-23.368069
69,2012-04-17,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,22,809.0,1334620800,1,1,0.21212121212121213,0.03174603174603163,0.9579288025889969,0,-5.2364902,-23.823584,-31.939808
69,2012-04-17,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,41,809.0,1334620800,1,1,0.4040404040404041,0.03174603174603163,0.9579288025889969,0,26.714897,-23.29676,-17.385937
74,2012-04-12,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,25,809.0,1334188800,1,1,0.24242424242424243,0.011904761904759198,0.9579288025889969,0,1.5903754,-26.096176,-38.549618
74,2012-04-12,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,30,809.0,1334188800,1,1,0.29292929292929293,0.011904761904759198,0.9579288025889969,0,18.003979,-29.54482,-34.432896
76,2012-04-12,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,26,809.0,1334188800,1,1,0.25252525252525254,0.011904761904759198,0.9579288025889969,0,9.655063,-26.843784,-40.301704
76,2012-04-12,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,29,809.0,1334188800,1,1,0.2828282828282828,0.011904761904759198,0.9579288025889969,0,4.2667766,-24.70774,-24.67731
109,2012-04-16,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,28,809.0,1334534400,1,1,0.27272727272727276,0.027777777777778567,0.9579288025889969,0,10.996293,-21.921965,-31.322458
109,2012-04-16,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,30,809.0,1334534400,1,1,0.29292929292929293,0.027777777777778567,0.9579288025889969,0,12.73522,-23.521057,-21.782625
114,2012-04-17,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1334620800,1,1,0.6464646464646465,0.03174603174603163,0.7734627831715208,0,-3.3249717,10.079306,40.613235
116,2012-04-17,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1334620800,1,1,0.6464646464646465,0.03174603174603163,0.7734627831715208,0,-11.287785,11.331878,46.162766
362,2012-04-09,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,28,809.0,1333929600,1,1,0.27272727272727276,0.0,0.9579288025889969,0,7.336163,-32.621296,-31.319227
362,2012-04-09,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,28,809.0,1333929600,1,1,0.27272727272727276,0.0,0.9579288025889969,0,7.336163,-32.621296,-31.319227
363,2012-04-09,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,28,809.0,1333929600,1,1,0.27272727272727276,0.0,0.9579288025889969,0,7.336163,-32.621296,-31.319227
363,2012-04-09,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,28,809.0,1333929600,1,1,0.27272727272727276,0.0,0.9579288025889969,0,7.336163,-32.621296,-31.319227
422,2012-04-11,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,30,809.0,1334102400,1,1,0.29292929292929293,0.007936507936506132,0.9579288025889969,0,16.606127,-32.58648,-25.176435
422,2012-04-11,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,30,809.0,1334102400,1,1,0.29292929292929293,0.007936507936506132,0.9579288025889969,0,16.606127,-32.58648,-25.176435
573,2012-04-19,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,1,809.0,1334793600,1,1,0.0,0.039682539682537765,0.9579288025889969,0,6.2264357,-7.9057918,-50.098583
573,2012-04-19,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,59,809.0,1334793600,1,1,0.585858585858586,0.039682539682537765,0.9579288025889969,0,49.488926,-16.019974,-11.235981
575,2012-04-23,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1335139200,1,1,0.6464646464646465,0.055555555555557135,0.7734627831715208,0,-6.226113,19.650753,43.51747
577,2012-04-23,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1335139200,1,1,0.6464646464646465,0.055555555555557135,0.7734627831715208,0,-6.226113,19.650753,43.51747
579,2012-04-23,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1335139200,1,1,0.6464646464646465,0.055555555555557135,0.7734627831715208,0,-6.226113,19.650753,43.51747
582,2012-04-24,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1335225600,1,1,0.6464646464646465,0.0595238095238102,0.7734627831715208,0,-16.170317,18.672958,43.860657
586,2012-04-24,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1335225600,1,1,0.6464646464646465,0.0595238095238102,0.7734627831715208,0,-11.372908,14.480355,36.26352
590,2012-04-24,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1335225600,1,1,0.6464646464646465,0.0595238095238102,0.7734627831715208,0,-13.249983,23.78539,36.839058
594,2012-04-25,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1335312000,1,1,0.6464646464646465,0.06349206349206327,0.7734627831715208,0,-2.3275568,18.935848,34.325356
607,2012-04-27,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1335484800,1,1,0.6464646464646465,0.0714285714285694,0.44983818770226547,0,19.822989,-29.198467,11.740768
616,2012-04-27,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1335484800,1,1,0.6464646464646465,0.0714285714285694,0.44983818770226547,0,19.822989,-29.198467,11.740768
648,2012-05-02,822,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,90,809.0,1335916800,1,1,0.8989898989898991,0.09126984126984183,0.9579288025889969,0,32.24087,14.3302765,27.017097
741,2012-05-04,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,70,822.0,1336089600,1,1,0.6969696969696971,0.09920634920634797,1.0,0,44.32806,4.5664034,14.151392
745,2012-05-04,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,100,822.0,1336089600,1,1,1.0,0.09920634920634797,1.0,0,35.778427,21.35944,25.220507
756,2012-05-07,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,70,822.0,1336348800,1,1,0.6969696969696971,0.11111111111111427,1.0,0,41.212193,14.391165,13.623824
1252,2012-05-04,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,70,822.0,1336089600,1,1,0.6969696969696971,0.09920634920634797,1.0,0,44.32806,4.5664034,14.151392
1253,2012-05-04,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,70,822.0,1336089600,1,1,0.6969696969696971,0.09920634920634797,1.0,0,44.32806,4.5664034,14.151392
1284,2012-05-07,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,27,822.0,1336348800,1,1,0.26262626262626265,0.11111111111111427,1.0,0,19.173038,-14.274585,-33.239727
1284,2012-05-07,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,43,822.0,1336348800,1,1,0.42424242424242425,0.11111111111111427,1.0,0,31.455912,-15.165133,-15.665462
1287,2012-05-08,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,68,822.0,1336435200,1,1,0.6767676767676769,0.11507936507936734,1.0,0,42.581505,9.737043,4.147725
1302,2012-05-04,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,65,822.0,1336089600,1,1,0.6464646464646465,0.09920634920634797,1.0,0,50.8618,1.1775073,-1.1185561
1305,2012-05-04,300,302334,2,SÃO MIGUEL DO ARAGUAIA,GO,GUARDA-MOR,MG,70,822.0,1336089600,1,1,0.6969696969696971,0.09920634920634797,1.0,0,50.85255,11.469199,16.921148
1319,2012-05-10,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1336608000,1,1,0.6464646464646465,0.12301587301587347,0.44983818770226547,0,11.187064,-35.54874,4.106259
1323,2012-05-10,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1336608000,1,1,0.6464646464646465,0.12301587301587347,0.44983818770226547,0,11.187064,-35.54874,4.106259
1329,2012-05-10,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1336608000,1,1,0.6464646464646465,0.12301587301587347,0.44983818770226547,0,11.187064,-35.54874,4.106259
1347,2012-05-14,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1336953600,1,1,0.6464646464646465,0.13888888888888573,0.7734627831715208,0,-7.4313455,26.729681,25.149645
1348,2012-05-14,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1336953600,1,1,0.6464646464646465,0.13888888888888573,0.7734627831715208,0,-7.4313455,26.729681,25.149645
1355,2012-05-10,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1336608000,1,1,0.6464646464646465,0.12301587301587347,0.44983818770226547,0,11.187064,-35.54874,4.106259
1368,2012-05-31,686,302334,2,BONÓPOLIS,GO,GUARDA-MOR,MG,80,741.0,1338422400,1,1,0.7979797979797981,0.20634920634920917,0.737864077669903,0,13.243271,30.677607,21.610277
1370,2012-05-29,686,302334,2,BONÓPOLIS,GO,GUARDA-MOR,MG,80,741.0,1338249600,1,1,0.7979797979797981,0.19841269841269593,0.737864077669903,0,15.037698,23.904366,21.887297
2044,2012-05-29,686,302334,2,BONÓPOLIS,GO,GUARDA-MOR,MG,80,741.0,1338249600,1,1,0.7979797979797981,0.19841269841269593,0.737864077669903,0,15.037698,23.904366,21.887297
2046,2012-05-29,686,302334,2,BONÓPOLIS,GO,GUARDA-MOR,MG,80,741.0,1338249600,1,1,0.7979797979797981,0.19841269841269593,0.737864077669903,0,15.037698,23.904366,21.887297
2458,2012-06-05,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1338854400,1,1,0.6464646464646465,0.2261904761904745,0.44983818770226547,0,-3.5396714,-30.553722,31.84535
2459,2012-06-05,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1338854400,1,1,0.6464646464646465,0.2261904761904745,0.44983818770226547,0,-3.5396714,-30.553722,31.84535
2461,2012-06-05,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1338854400,1,1,0.6464646464646465,0.2261904761904745,0.44983818770226547,0,-3.5396714,-30.553722,31.84535
2467,2012-06-05,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1338854400,1,1,0.6464646464646465,0.2261904761904745,0.44983818770226547,0,-3.5396714,-30.553722,31.84535
2474,2012-06-14,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1339632000,1,1,0.6464646464646465,0.2619047619047592,0.7734627831715208,0,7.225136,3.391424,27.30632
2477,2012-06-14,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1339632000,1,1,0.6464646464646465,0.2619047619047592,0.7734627831715208,0,14.597765,6.686395,27.54735
2732,2012-06-25,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1340582400,1,1,0.6464646464646465,0.30555555555555713,0.7734627831715208,0,8.078167,3.3313692,7.5404124
3151,2012-06-19,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,70,652.0,1340064000,1,1,0.6969696969696971,0.28174603174603163,0.44983818770226547,0,-16.390247,-23.514128,41.286034
3159,2012-06-14,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1339632000,1,1,0.6464646464646465,0.2619047619047592,0.7734627831715208,0,15.607952,3.3325922,19.451262
3178,2012-06-21,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,67,652.0,1340236800,1,1,0.6666666666666667,0.28968253968253777,0.44983818770226547,0,-10.413217,-14.141655,39.352886
3186,2012-06-22,822,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1340323200,1,1,0.6464646464646465,0.29365079365079083,0.44983818770226547,0,-17.469803,-12.902353,32.171783
3208,2012-06-27,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1340755200,1,1,0.6464646464646465,0.31349206349206327,0.7734627831715208,0,16.821327,7.7433352,-6.4366875
3212,2012-06-27,822,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1340755200,1,1,0.6464646464646465,0.31349206349206327,0.7734627831715208,0,19.586573,6.2966237,1.9946312
3232,2012-06-27,1564,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1340755200,0,0,0.6464646464646465,0.31349206349206327,0.7734627831715208,0,2.8340735,6.700776,-0.16748826
3245,2012-07-02,1564,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,70,752.0,1341187200,1,1,0.6969696969696971,0.3333333333333357,0.7734627831715208,0,28.411297,32.874294,0.18348865
3256,2012-07-03,1564,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,70,752.0,1341273600,1,1,0.6969696969696971,0.33730158730158877,0.7734627831715208,0,22.863075,26.627117,-5.909735
3257,2012-07-03,1564,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,70,752.0,1341273600,1,1,0.6969696969696971,0.33730158730158877,0.7734627831715208,0,22.297186,40.07973,-2.744722
3258,2012-07-03,1564,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,70,752.0,1341273600,1,1,0.6969696969696971,0.33730158730158877,0.7734627831715208,0,22.863075,26.627117,-5.909735
3259,2012-07-03,1564,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,70,752.0,1341273600,1,1,0.6969696969696971,0.33730158730158877,0.7734627831715208,0,22.863075,26.627117,-5.909735
3274,2012-07-06,1564,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1341532800,1,1,0.6464646464646465,0.34920634920634797,0.44983818770226547,0,-12.932694,-19.268366,15.468851
3282,2012-07-04,1564,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,70,752.0,1341360000,1,1,0.6969696969696971,0.34126984126984183,0.7734627831715208,0,17.749958,31.907864,1.810288
3290,2012-07-04,1564,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,70,752.0,1341360000,1,1,0.6969696969696971,0.34126984126984183,0.7734627831715208,0,17.749958,31.907864,1.810288
3291,2012-07-04,1564,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,70,752.0,1341360000,1,1,0.6969696969696971,0.34126984126984183,0.7734627831715208,0,17.749958,31.907864,1.810288
3300,2012-07-06,1564,302334,2,BRITÂNIA,GO,GUARDA-MOR,MG,65,752.0,1341532800,1,1,0.6464646464646465,0.34920634920634797,0.7734627831715208,0,9.46197,16.321348,-10.1427965
3307,2012-06-19,1564,302334,2,JUSSARA,GO,GUARDA-MOR,MG,70,652.0,1340064000,1,1,0.6969696969696971,0.28174603174603163,0.44983818770226547,0,-16.390247,-23.514128,41.286034
3331,2012-07-10,1564,302334,2,JUSSARA,GO,GUARDA-MOR,MG,70,652.0,1341878400,1,1,0.6969696969696971,0.36507936507936734,0.44983818770226547,0,-31.433332,-35.040276,12.122304
3332,2012-07-13,1564,302334,2,JUSSARA,GO,GUARDA-MOR,MG,70,652.0,1342137600,1,1,0.6969696969696971,0.37698412698412653,0.44983818770226547,0,-39.464394,-27.321348,13.500802
3333,2012-07-10,1564,302334,2,JUSSARA,GO,GUARDA-MOR,MG,70,652.0,1341878400,1,1,0.6969696969696971,0.36507936507936734,0.44983818770226547,0,-31.433332,-35.040276,12.122304
3338,2012-07-10,1564,302334,2,JUSSARA,GO,GUARDA-MOR,MG,70,652.0,1341878400,1,1,0.6969696969696971,0.36507936507936734,0.44983818770226547,0,-31.433332,-35.040276,12.122304
3355,2012-07-16,1564,302334,2,JUSSARA,GO,GUARDA-MOR,MG,70,652.0,1342396800,1,1,0.6969696969696971,0.38888888888888573,0.44983818770226547,0,-35.294968,-20.312502,21.2462
3357,2012-07-16,1564,302334,2,JUSSARA,GO,GUARDA-MOR,MG,15,652.0,1342396800,1,1,0.1414141414141414,0.38888888888888573,0.44983818770226547,1,-1.4063793,-16.109741,-10.536945
3357,2012-07-16,1564,302334,2,JUSSARA,GO,GUARDA-MOR,MG,55,652.0,1342396800,1,1,0.5454545454545455,0.38888888888888573,0.44983818770226547,0,-11.348524,-13.252292,-2.346
3358,2012-07-16,626,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,92,809.0,1342396800,1,1,0.9191919191919193,0.38888888888888573,0.9579288025889969,0,14.92247,52.008854,-0.22317782
3368,2012-07-16,1564,302334,2,JUSSARA,GO,GUARDA-MOR,MG,65,652.0,1342396800,1,1,0.6464646464646465,0.38888888888888573,0.44983818770226547,0,-16.450274,-21.895836,3.2621698
3444,2012-07-30,1564,302334,2,JUSSARA,GO,GUARDA-MOR,MG,70,652.0,1343606400,1,1,0.6969696969696971,0.44444444444444287,0.44983818770226547,0,-36.323563,3.8260155,12.739055
3450,2012-07-20,626,302334,2,BARRA DO GARÇAS,MT,GUARDA-MOR,MG,92,809.0,1342742400,1,1,0.9191919191919193,0.4047619047619051,0.9579288025889969,0,16.37673,64.9728,2.0911047
