id_gta;dt_emissao_gta;cod_produtor_origem;cod_produtor_destino;id_tipo_finalidade_gta;cod_municipio_origem;nome_municipio_origem;estado_origem;cod_municipio_destino;nome_municipio_destino;estado_destino;qtd;orig_lat;orig_lon;dest_lat;dest_lon;distancia_km;duracao_min;data_seconds;repeticao_origem;flag_binaria;qt_animais_norm;data_seconds_norm;distancia_km_norm;cluster;tsne-3d-1;tsne-3d-2;tsne-3d-3
12136311;2021-10-22 22:23:21.905;480032;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;4;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1634941401;0;0;0.012048192771084336;0.7285679977901967;0.12065008230357269;0;4.7548127;-3.1782868;5.794751
1874888;2014-03-10 23:39:51.661;19984;23898;2;3127107;FRUTAL;MG;3161304;SÃO FRANCISCO DE SALES;MG;2;-20.0259;-48.9355;-19.8611;-49.7727;94.93;91.1;1394494791;0;0;0.004016064257028112;0.13735484150812338;0.22008670855261636;0;-15.328764;-2.3469927;3.4496813
14267415;2023-03-22 10:21:54.853;355110;23898;2;3161304;SÃO FRANCISCO DE SALES;MG;3133402;ITAPAGIPE;MG;35;-19.8611;-49.7727;-19.9062;-49.3781;46.8;46.9;1679480514;1;1;0.13654618473895583;0.8380813303954429;0.10850161129529595;0;8.188401;-0.2439418;-5.518942
17903213;2025-03-14 23:23:10.831;3092660;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;27;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1741994590;0;0;0.10441767068273092;0.9917917286581477;0.12065008230357269;0;18.33349;4.8720155;0.19693771
9164783;2019-10-19 10:31:13.208;71193;23898;30;3111101;CAMPINA VERDE;MG;3133402;ITAPAGIPE;MG;67;-19.5382;-49.4862;-19.9062;-49.3781;53.16;76.2;1571481073;1;1;0.2650602409638554;0.5725309431792969;0.12324670206106694;0;-3.7222211;-0.25336903;-0.70318294
13408333;2022-08-17 14:21:43.881;18789;23898;2;3111101;CAMPINA VERDE;MG;3133402;ITAPAGIPE;MG;30;-19.5382;-49.4862;-19.9062;-49.3781;53.16;76.2;1660746103;1;1;0.11646586345381525;0.7920169244202628;0.12324670206106694;0;4.809986;-2.1707392;-1.7173876
5326773;2017-01-13 15:04:27.551;23898;23898;2;3161304;SÃO FRANCISCO DE SALES;MG;3133402;ITAPAGIPE;MG;20;-19.8611;-49.7727;-19.9062;-49.3781;46.8;46.9;1484319867;1;1;0.07630522088353414;0.3582178709150967;0.10850161129529595;0;-9.935757;5.3565855;0.0824199
1556723;2013-11-08 15:33:34.488;23898;23898;2;3133402;ITAPAGIPE;MG;3161304;SÃO FRANCISCO DE SALES;MG;35;-19.9062;-49.3781;-19.8611;-49.7727;46.84;47.0;1383924814;1;1;0.13654618473895583;0.11136524879147469;0.10859434771520647;0;-11.997832;-3.1994712;-0.9903988
15531260;2023-12-13 13:27:09.158;18138;23898;2;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;35;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1702474029;1;1;0.13654618473895583;0.8946180749857242;0.12065008230357269;0;14.257887;-0.346023;-6.308084
10535571;2020-09-30 11:06:07.910;18789;23898;2;3111101;CAMPINA VERDE;MG;3133402;ITAPAGIPE;MG;15;-19.5382;-49.4862;-19.9062;-49.3781;53.16;76.2;1601463967;1;1;0.056224899598393566;0.6462532609787073;0.12324670206106694;0;1.0087054;1.662362;5.3077345
8505213;2019-05-22 09:56:00.272;18789;23898;2;3111101;CAMPINA VERDE;MG;3133402;ITAPAGIPE;MG;64;-19.5382;-49.4862;-19.9062;-49.3781;53.16;76.2;1558518960;1;1;0.25301204819277107;0.5406595363051685;0.12324670206106694;0;-4.164727;0.28384674;-0.6850824
14650944;2023-06-10 08:37:57.549;417738;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;1;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1686386277;1;1;0.0;0.8550613075295179;0.12065008230357269;0;10.595494;-6.9284534;2.8457913
14454547;2023-04-29 10:12:52.823;14243;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;6;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1682763172;0;0;0.020080321285140562;0.8461527712744572;0.12065008230357269;0;10.334327;-6.3571362;1.820502
4998401;2016-09-28 08:50:06.192;23898;23898;2;3133402;ITAPAGIPE;MG;3133402;ITAPAGIPE;MG;30;-19.9062;-49.3781;-19.9062;-49.3781;0.0;0.0;1475052606;1;1;0.11646586345381525;0.3354314127242337;0.0;0;-7.003282;5.3796573;-3.4003205
9141400;2019-10-14 22:17:14.043;17746;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;5;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1571091434;0;0;0.01606425702811245;0.5715728938934261;0.12065008230357269;0;-1.0553687;4.986253;6.6244073
10415614;2020-09-01 13:48:46.421;3277126;23898;18;3133402;ITAPAGIPE;MG;3133402;ITAPAGIPE;MG;40;-19.9062;-49.3781;-19.9062;-49.3781;0.0;0.0;1598968126;0;0;0.1566265060240964;0.6401164556596877;0.0;0;-1.4922781;2.9059184;-5.2525134
14269059;2023-03-22 13:33:28.680;355110;23898;2;3161304;SÃO FRANCISCO DE SALES;MG;3133402;ITAPAGIPE;MG;15;-19.8611;-49.7727;-19.9062;-49.3781;46.8;46.9;1679492008;1;1;0.056224899598393566;0.8381095919875619;0.10850161129529595;0;10.362403;-5.440213;-0.52550316
