id_gta,dt_emissao_gta,id_produtor_origem,id_produtor_destino,id_tipo_finalidade_gta,municipio_origem,estado_origem,municipio_destino,estado_destino,qt_animais,data_seconds,repeticao_origem,flag_binaria,qt_animais_norm,data_seconds_norm,cluster
14287520,2023-03-27 09:11:14.675,675968.0,54357,2,3124609,MG,3129004,MG,1,1679908274,1,1,0.0,0.8540791866859538,1
15358734,2023-11-08 09:10:42.577,46301.0,54357,18,3172103,MG,3129004,MG,15,1699434642,0,0,0.09395973154362415,0.9029225184184804,0
15358734,2023-11-08 09:10:42.577,46301.0,54357,18,3172103,MG,3129004,MG,10,1699434642,1,1,0.06040268456375839,0.9029225184184804,1
14831979,2023-07-14 13:24:28.032,54357.0,54357,2,3129004,MG,3129004,MG,14,1689341068,1,1,0.087248322147651,0.877674413740293,1
14832076,2023-07-14 13:29:40.240,190568.0,54357,18,3131109,MG,3129004,MG,6,1689341380,0,0,0.03355704697986577,0.877675194178289,0
9912403,2020-04-30 11:11:50.790,121871.0,54357,3,3169208,MG,3129004,MG,20,1588245110,1,1,0.12751677852348994,0.6247925970393289,1
4179192,2016-02-19 09:28:29.217,330421.0,54357,18,3103405,MG,3129004,MG,15,1455874109,0,0,0.09395973154362415,0.2936792679445577,0
1805979,2014-02-13 11:08:37.791,176946.0,54357,3,3132305,MG,3129004,MG,13,1392289717,0,0,0.08053691275167785,0.13462902616549188,0
1805979,2014-02-13 11:08:37.791,176946.0,54357,3,3132305,MG,3129004,MG,10,1392289717,1,1,0.06040268456375839,0.13462902616549188,1
1805979,2014-02-13 11:08:37.791,176946.0,54357,3,3132305,MG,3129004,MG,8,1392289717,1,1,0.04697986577181208,0.13462902616549188,1
1805979,2014-02-13 11:08:37.791,176946.0,54357,3,3132305,MG,3129004,MG,5,1392289717,1,1,0.026845637583892617,0.13462902616549188,1
7559739,2018-09-13 07:40:55.953,607371.0,54357,30,3104304,MG,3129004,MG,3,1536824455,0,0,0.013422818791946307,0.49616877359869704,0
7559751,2018-09-13 07:44:23.534,351074.0,54357,30,3104304,MG,3129004,MG,9,1536824663,0,0,0.053691275167785234,0.4961692938906941,0
7559751,2018-09-13 07:44:23.534,351074.0,54357,30,3104304,MG,3129004,MG,10,1536824663,1,1,0.06040268456375839,0.4961692938906941,1
14833171,2023-07-14 14:35:41.020,190401.0,54357,18,3120904,MG,3129004,MG,5,1689345341,0,0,0.026845637583892617,0.8776851022388654,0
14833171,2023-07-14 14:35:41.020,190401.0,54357,18,3120904,MG,3129004,MG,5,1689345341,1,1,0.026845637583892617,0.8776851022388654,1
14833171,2023-07-14 14:35:41.020,190401.0,54357,18,3120904,MG,3129004,MG,5,1689345341,1,1,0.026845637583892617,0.8776851022388654,1
4174679,2016-02-18 10:38:31.706,83965.0,54357,2,3103405,MG,3129004,MG,3,1455791911,0,0,0.013422818791946307,0.2934736575524073,0
4174679,2016-02-18 10:38:31.706,83965.0,54357,2,3103405,MG,3129004,MG,1,1455791911,1,1,0.0,0.2934736575524073,1
4174679,2016-02-18 10:38:31.706,83965.0,54357,2,3103405,MG,3129004,MG,6,1455791911,1,1,0.03355704697986577,0.2934736575524073,1
4174679,2016-02-18 10:38:31.706,83965.0,54357,2,3103405,MG,3129004,MG,18,1455791911,1,1,0.11409395973154361,0.2934736575524073,1
14302561,2023-03-29 12:31:23.199,46290.0,54357,18,3172103,MG,3129004,MG,2,1680093083,0,0,0.006711409395973154,0.8545414686266688,0
14302561,2023-03-29 12:31:23.199,46290.0,54357,18,3172103,MG,3129004,MG,5,1680093083,1,1,0.026845637583892617,0.8545414686266688,1
15983417,2024-03-22 10:02:30.929,46627.0,54357,18,3154101,MG,3129004,MG,8,1711101750,0,0,0.04697986577181208,0.9321066670734282,0
15983417,2024-03-22 10:02:30.929,46627.0,54357,18,3154101,MG,3129004,MG,2,1711101750,1,1,0.006711409395973154,0.9321066670734282,1
15983627,2024-03-22 10:14:44.548,46581.0,54357,18,3154101,MG,3129004,MG,2,1711102484,0,0,0.006711409395973154,0.9321085031038403,0
15983627,2024-03-22 10:14:44.548,46581.0,54357,18,3154101,MG,3129004,MG,5,1711102484,1,1,0.026845637583892617,0.9321085031038403,1
7559735,2018-09-13 07:38:40.940,413528.0,54357,30,3104304,MG,3129004,MG,16,1536824320,0,0,0.10067114093959731,0.4961684359091798,0
14840733,2023-07-17 11:53:48.751,432366.0,54357,18,3120904,MG,3129004,MG,25,1689594828,0,0,0.16107382550335572,0.878309169976601,0
14303450,2023-03-29 13:55:37.960,54357.0,54357,2,3129004,MG,3129004,MG,6,1680098137,1,1,0.03355704697986577,0.8545541107216335,1
17612092,2025-01-22 09:45:38.768,46627.0,54357,18,3154101,MG,3129004,MG,9,1737539138,1,1,0.053691275167785234,0.998237250714253,1
12929850,2022-05-05 14:19:03.602,478864.0,54357,30,3104304,MG,3129004,MG,39,1651760343,0,0,0.2550335570469799,0.7836698442308045,0
2081777,2014-05-07 17:46:34.225,54357.0,54357,3,3129004,MG,3129004,MG,1,1399484794,1,1,0.0,0.15262681934198374,1
2081777,2014-05-07 17:46:34.225,54357.0,54357,3,3129004,MG,3129004,MG,1,1399484794,1,1,0.0,0.15262681934198374,1
14308059,2023-03-30 10:42:40.494,562832.0,54357,18,3172103,MG,3129004,MG,22,1680172960,0,0,0.14093959731543626,0.8547412732605255,0
9500701,2020-01-13 13:32:18.165,54357.0,54357,2,3129004,MG,3129004,MG,5,1578922338,1,1,0.026845637583892617,0.6014725794373503,1
15997347,2024-03-26 07:31:00.030,54747.0,54357,2,3129004,MG,3129004,MG,60,1711438260,0,0,0.3959731543624161,0.9329484144768014,0
3913337,2015-12-04 11:06:39.488,411734.0,54357,18,3135456,MG,3129004,MG,10,1449227199,1,1,0.06040268456375839,0.2770526618022249,1
3913337,2015-12-04 11:06:39.488,411734.0,54357,18,3135456,MG,3129004,MG,16,1449227199,1,1,0.10067114093959731,0.2770526618022249,1
3913337,2015-12-04 11:06:39.488,411734.0,54357,18,3135456,MG,3129004,MG,5,1449227199,1,1,0.026845637583892617,0.2770526618022249,1
6822327,2018-03-09 12:39:29.207,54602.0,54357,18,3129004,MG,3129004,MG,2,1520599169,0,0,0.006711409395973154,0.4555827810294124,0
6822327,2018-03-09 12:39:29.207,54602.0,54357,18,3129004,MG,3129004,MG,11,1520599169,1,1,0.06711409395973154,0.4555827810294124,1
14838841,2023-07-17 09:35:51.966,54357.0,54357,2,3129004,MG,3129004,MG,6,1689586551,1,1,0.03355704697986577,0.8782884658570871,1
14312837,2023-03-31 09:03:34.629,51936.0,54357,18,3128402,MG,3129004,MG,18,1680253414,0,0,0.11409395973154361,0.8549425212043942,0
16520269,2024-06-27 13:22:16.053,287065.0,54357,2,3141603,MG,3129004,MG,20,1719494536,0,0,0.12751677852348994,0.9531004141316681,0
3928351,2015-12-09 09:28:59.141,373975.0,54357,18,3126752,MG,3129004,MG,6,1449653339,0,0,0.03355704697986577,0.2781186100310249,0
3928351,2015-12-09 09:28:59.141,373975.0,54357,18,3126752,MG,3129004,MG,16,1449653339,1,1,0.10067114093959731,0.2781186100310249,1
14312802,2023-03-31 09:01:11.157,51936.0,54357,18,3128402,MG,3129004,MG,18,1680253271,1,1,0.11409395973154361,0.854942163503646,1
9077770,2019-09-30 10:09:03.933,54357.0,54357,31,3127701,MG,3129004,MG,1,1569838143,1,1,0.0,0.5787493392573047,1
15457594,2023-11-29 09:52:31.919,453604.0,54357,18,3135209,MG,3129004,MG,77,1701251551,0,0,0.5100671140939598,0.9074673415527577,0
2100544,2014-05-15 15:39:47.346,330421.0,54357,2,3103405,MG,3129004,MG,1,1400168387,1,1,0.0,0.15433676149144215,1
2100544,2014-05-15 15:39:47.346,330421.0,54357,2,3103405,MG,3129004,MG,21,1400168387,1,1,0.1342281879194631,0.15433676149144215,1
14312651,2023-03-31 08:50:36.733,54357.0,54357,2,3129004,MG,3129004,MG,21,1680252636,1,1,0.1342281879194631,0.8549405751122126,1
14312621,2023-03-31 08:48:49.049,54357.0,54357,2,3129004,MG,3129004,MG,5,1680252529,1,1,0.026845637583892617,0.854940307462003,1
14312789,2023-03-31 09:00:26.483,51936.0,54357,18,3128402,MG,3129004,MG,18,1680253226,1,1,0.11409395973154361,0.8549420509404739,1
15458486,2023-11-29 10:51:36.209,450923.0,54357,18,3135209,MG,3129004,MG,5,1701255096,0,0,0.026845637583892617,0.9074762090293409,0
5692659,2017-04-27 15:43:24.432,84019.0,54357,18,3103405,MG,3129004,MG,38,1493307804,0,0,0.24832214765100674,0.38731605604868546,0
9520851,2020-01-17 09:51:15.156,138596.0,54357,30,3111200,MG,3129004,MG,2,1579254675,0,0,0.006711409395973154,0.6023038884825342,0
9520851,2020-01-17 09:51:15.156,138596.0,54357,30,3111200,MG,3129004,MG,4,1579254675,1,1,0.020134228187919462,0.6023038884825342,1
9520851,2020-01-17 09:51:15.156,138596.0,54357,30,3111200,MG,3129004,MG,1,1579254675,1,1,0.0,0.6023038884825342,1
15458615,2023-11-29 11:01:23.682,372865.0,54357,18,3135209,MG,3129004,MG,12,1701255683,0,0,0.07382550335570469,0.9074776773533899,0
9520874,2020-01-17 09:53:40.623,134334.0,54357,30,3111200,MG,3129004,MG,1,1579254820,0,0,0.0,0.6023042511860899,0
9520889,2020-01-17 09:55:08.210,646983.0,54357,30,3111200,MG,3129004,MG,3,1579254908,0,0,0.013422818791946307,0.602304471309627,0
12059646,2021-10-01 14:52:01.592,192444.0,54357,18,3125705,MG,3129004,MG,5,1633099921,1,1,0.026845637583892617,0.7369925931406409,1
12059646,2021-10-01 14:52:01.592,192444.0,54357,18,3125705,MG,3129004,MG,20,1633099921,1,1,0.12751677852348994,0.7369925931406409,1
12947143,2022-05-10 12:53:10.460,48343.0,54357,18,3151107,MG,3129004,MG,15,1652187190,0,0,0.09395973154362415,0.7847375609521134,0
9520902,2020-01-17 09:56:35.035,633735.0,54357,30,3111200,MG,3129004,MG,1,1579254995,0,0,0.0,0.6023046889317603,0
17640607,2025-01-27 12:33:16.381,47488.0,54357,8,3138401,MG,3129004,MG,8,1737981196,0,0,0.04697986577181208,0.9993430162892438,0
5703763,2017-04-29 00:00:00.000,646573.0,54357,30,3119104,MG,3129004,MG,31,1493424000,0,0,0.20134228187919465,0.38760670916830264,0
6841212,2018-03-14 18:57:34.364,194842.0,54357,30,3100203,MG,3129004,MG,21,1521053854,0,0,0.1342281879194631,0.45672013183058535,0
6841608,2018-03-15 00:16:28.534,217463.0,54357,30,3100203,MG,3129004,MG,5,1521072988,0,0,0.026845637583892617,0.45676799369149945,0
9520834,2020-01-17 09:49:43.840,332610.0,54357,30,3111200,MG,3129004,MG,13,1579254583,0,0,0.08053691275167785,0.6023036583533816,0
6841211,2018-03-14 18:51:55.230,220714.0,54357,30,3100203,MG,3129004,MG,27,1521053515,0,0,0.174496644295302,0.4567192838546865,0
6841607,2018-03-15 00:10:41.452,327555.0,54357,30,3100203,MG,3129004,MG,17,1521072641,0,0,0.10738255033557047,0.4567671257043697,0
6841607,2018-03-15 00:10:41.452,327555.0,54357,30,3100203,MG,3129004,MG,8,1521072641,1,1,0.04697986577181208,0.4567671257043697,1
9520944,2020-01-17 09:59:43.990,139696.0,54357,30,3111200,MG,3129004,MG,1,1579255183,0,0,0.0,0.602305159195681,0
9520944,2020-01-17 09:59:43.990,139696.0,54357,30,3111200,MG,3129004,MG,6,1579255183,1,1,0.03355704697986577,0.602305159195681,1
15383366,2023-11-13 14:34:54.085,54505.0,54357,8,3129004,MG,3129004,MG,20,1699886094,0,0,0.12751677852348994,0.9040517821810661,0
6841609,2018-03-15 00:32:54.622,498384.0,54357,30,3100203,MG,3129004,MG,18,1521073974,0,0,0.11409395973154361,0.45677046007567723,0
9529015,2020-01-20 10:42:45.955,614075.0,54357,18,3109907,MG,3129004,MG,37,1579516965,0,0,0.24161073825503357,0.6029599816935258,0
16006098,2024-03-27 11:32:50.607,715184.0,54357,8,3135209,MG,3129004,MG,24,1711539170,0,0,0.15436241610738255,0.9332008311374484,0
16006115,2024-03-27 11:33:05.867,487376.0,54357,8,3170404,MG,3129004,MG,6,1711539185,0,0,0.03355704697986577,0.9332008686585058,0
14332481,2023-04-04 14:51:42.319,54357.0,54357,2,3129004,MG,3129004,MG,7,1680619902,1,1,0.04026845637583893,0.8558592556918314,1
14332481,2023-04-04 14:51:42.319,54357.0,54357,2,3129004,MG,3129004,MG,20,1680619902,1,1,0.12751677852348994,0.8558592556918314,1
